ActivitySiteID,ActivityDescription,BookingEndDateTime (Month / Day / Year),BookingStartTime,MaxBookees,Number Booked,Price (INR)
BRP,Aquatots 10.30-11am,16-Apr-18,10:30:00,10,3,999
BRP,Aquatots 10.30-11am,23-Apr-18,10:30:00,10,3,999
BRP,Aquatots 10.30-11am,30-Apr-18,10:30:00,10,4,999
BRP,Aquatots 10.30-11am,14-May-18,10:30:00,10,7,999
BRP,Aquatots 10.30-11am,21-May-18,10:30:00,10,4,999
SBP,Aquatots 12.30- 13.00pm,16-Apr-18,12:30:00,10,2,999
SBP,Aquatots 12.30- 13.00pm,30-Apr-18,12:30:00,10,3,999
SBP,Aquatots 12.30- 13.00pm,14-May-18,12:30:00,10,4,999
SBP,Aquatots 12.30- 13.00pm,21-May-18,12:30:00,10,3,999
TSC,Aquatots-11.00-11.45am,6-Apr-18,11:00:00,15,6,999
TSC,Aquatots-11.00-11.45am,13-Apr-18,11:00:00,15,8,999
TSC,Aquatots-11.00-11.45am,20-Apr-18,11:00:00,15,5,999
TSC,Aquatots-11.00-11.45am,27-Apr-18,11:00:00,15,6,999
TSC,Aquatots-11.00-11.45am,11-May-18,11:00:00,15,3,999
TSC,Aquatots-11.00-11.45am,18-May-18,11:00:00,15,6,999
TSC,Aquatots-11.00-11.45am,25-May-18,11:00:00,15,4,999
BRP,Aquatots/baby 11.30-12.00,4-Apr-18,11:30:00,10,6,1499
BRP,Aquatots/baby 11.30-12.00,11-Apr-18,11:30:00,10,2,1499
BRP,Aquatots/baby 11.30-12.00,18-Apr-18,11:30:00,10,6,1499
BRP,Aquatots/baby 11.30-12.00,25-Apr-18,11:30:00,10,6,1499
BRP,Aquatots/baby 11.30-12.00,2-May-18,11:30:00,10,4,1499
BRP,Aquatots/baby 11.30-12.00,9-May-18,11:30:00,10,7,1499
BRP,Aquatots/baby 11.30-12.00,23-May-18,11:30:00,10,1,1499
NBL,B L T Exercise,10-Apr-18,14:15:00,40,1,1999
SBP,Ballroom Dance 2.30-3.30,6-Apr-18,14:30:00,35,2,2999
SBP,Ballroom Dance 2.30-3.30,13-Apr-18,14:30:00,35,8,2999
SBP,Ballroom Dance 2.30-3.30,20-Apr-18,14:30:00,35,8,2999
SBP,Ballroom Dance 2.30-3.30,27-Apr-18,14:30:00,35,10,2999
SBP,Ballroom Dance 2.30-3.30,4-May-18,14:30:00,35,4,2999
SBP,Ballroom Dance 2.30-3.30,11-May-18,14:30:00,35,6,2999
SBP,Ballroom Dance 2.30-3.30,18-May-18,14:30:00,35,5,2999
SBP,Ballroom Dance 2.30-3.30,25-May-18,14:30:00,35,9,2999
TSC,Bar Pilate 11.30-12.30pm,6-Apr-18,11:30:00,24,15,2999
TSC,Bar Pilate 11.30-12.30pm,13-Apr-18,11:30:00,24,12,2999
TSC,Bar Pilate 11.30-12.30pm,20-Apr-18,11:30:00,24,14,2999
TSC,Bar Pilate 11.30-12.30pm,27-Apr-18,11:30:00,24,14,2999
TSC,Bar Pilate 11.30-12.30pm,4-May-18,11:30:00,24,16,2999
TSC,Bar Pilate 11.30-12.30pm,11-May-18,11:30:00,24,15,2999
TSC,Bar Pilate 11.30-12.30pm,18-May-18,11:30:00,24,10,2999
TSC,Bar Pilate 11.30-12.30pm,25-May-18,11:30:00,24,9,2999
NBL,Barre Pilates   12-1pm,7-Apr-18,12:00:00,60,10,2999
NBL,Barre Pilates   12-1pm,21-Apr-18,12:00:00,60,16,2999
NBL,Barre Pilates   12-1pm,28-Apr-18,12:00:00,60,13,2999
NBL,Barre Pilates   12-1pm,5-May-18,12:00:00,60,13,2999
NBL,Barre Pilates   12-1pm,12-May-18,12:00:00,60,9,2999
NBL,Barre Pilates   12-1pm,19-May-18,12:00:00,60,10,2999
NBL,Barre Pilates   12-1pm,26-May-18,12:00:00,60,16,2999
TSC,Barre Pilates 8.30-9.30am,7-Apr-18,8:30:00,24,22,2999
TSC,Barre Pilates 8.30-9.30am,14-Apr-18,8:30:00,24,19,2999
TSC,Barre Pilates 8.30-9.30am,21-Apr-18,8:30:00,24,24,2999
TSC,Barre Pilates 8.30-9.30am,28-Apr-18,8:30:00,24,23,2999
TSC,Barre Pilates 8.30-9.30am,5-May-18,8:30:00,24,22,2999
TSC,Barre Pilates 8.30-9.30am,12-May-18,8:30:00,24,23,2999
TSC,Barre Pilates 8.30-9.30am,19-May-18,8:30:00,24,21,2999
TSC,Barre Pilates 8.30-9.30am,26-May-18,8:30:00,24,15,2999
BRP,Basic Stretch Class,23-May-18,18:30:00,35,23,499
BRP,Basic Stretch Class,30-May-18,18:30:00,35,10,499
HXP,Better Living,6-Apr-18,9:00:00,40,1,1499
HXP,Better Living,4-May-18,9:00:00,40,2,1499
HXP,Better Living,11-May-18,9:00:00,40,3,1499
HXP,Better Living,18-May-18,9:00:00,40,2,1499
HXP,Better Living,25-May-18,9:00:00,40,2,1499
SBP,Better Living Team 2pm,9-Apr-18,14:00:00,25,18,2999
SBP,Better Living Team 2pm,16-Apr-18,14:00:00,25,9,2999
SBP,Better Living Team 2pm,23-Apr-18,14:00:00,25,10,2999
SBP,Better Living Team 2pm,30-Apr-18,14:00:00,25,10,2999
SBP,Better Living Team 2pm,14-May-18,14:00:00,25,11,2999
SBP,Better Living Team 2pm,21-May-18,14:00:00,25,9,2999
BRP,Blt Weigh Manage,5-Apr-18,12:30:00,30,8,1499
BRP,Blt Weigh Manage,12-Apr-18,12:30:00,30,9,1499
BRP,Blt Weigh Manage,19-Apr-18,12:30:00,30,6,1499
BRP,Blt Weigh Manage,26-Apr-18,12:30:00,30,1,1499
BRP,Blt Weigh Manage,10-May-18,12:30:00,30,4,1499
BRP,Bodsculp Aero 10.30-11.30,4-Apr-18,10:30:00,35,16,1999
BRP,Bodsculp Aero 10.30-11.30,11-Apr-18,10:30:00,35,17,1999
BRP,Bodsculp Aero 10.30-11.30,18-Apr-18,10:30:00,35,11,1999
BRP,Bodsculp Aero 10.30-11.30,25-Apr-18,10:30:00,35,14,1999
BRP,Bodsculp Aero 10.30-11.30,2-May-18,10:30:00,35,18,1999
BRP,Bodsculp Aero 10.30-11.30,16-May-18,10:30:00,35,12,1999
BRP,Bodsculp Aero 10.30-11.30,23-May-18,10:30:00,35,13,1999
BRP,Bodsculp Aero 10.30-11.30,30-May-18,10:30:00,35,13,1999
NBL,Body Attack 10-11am,14-Apr-18,10:00:00,60,51,1999
BRP,Body Attack 10.00-11.00am,2-Apr-18,10:00:00,35,18,1999
BRP,Body Attack 10.00-11.00am,9-Apr-18,10:00:00,35,20,1999
BRP,Body Attack 10.00-11.00am,16-Apr-18,10:00:00,35,35,1999
BRP,Body Attack 10.00-11.00am,23-Apr-18,10:00:00,35,24,1999
BRP,Body Attack 10.00-11.00am,30-Apr-18,10:00:00,35,26,1999
BRP,Body Attack 10.00-11.00am,7-May-18,10:00:00,35,27,1999
BRP,Body Attack 10.00-11.00am,14-May-18,10:00:00,35,26,1999
BRP,Body Attack 10.00-11.00am,28-May-18,10:00:00,35,22,1999
BRP,Body Attack 5.00-6.00pm,9-Apr-18,17:00:00,35,35,1999
BRP,Body Attack 5.00-6.00pm,16-Apr-18,17:00:00,35,35,1999
BRP,Body Attack 5.00-6.00pm,23-Apr-18,17:00:00,35,35,1999
BRP,Body Attack 5.00-6.00pm,30-Apr-18,17:00:00,35,30,1999
BRP,Body Attack 5.00-6.00pm,14-May-18,17:00:00,35,32,1999
BRP,Body Attack 5.00-6.00pm,21-May-18,17:00:00,35,29,1999
BRP,Body Attack 5.30 -6.30pm,4-Apr-18,17:30:00,35,33,1999
BRP,Body Attack 5.30 -6.30pm,11-Apr-18,17:30:00,35,28,1999
BRP,Body Attack 5.30 -6.30pm,18-Apr-18,17:30:00,35,23,1999
BRP,Body Attack 5.30 -6.30pm,25-Apr-18,17:30:00,35,29,1999
BRP,Body Attack 5.30 -6.30pm,2-May-18,17:30:00,35,29,1999
BRP,Body Attack 5.30 -6.30pm,16-May-18,17:30:00,35,26,1999
BRP,Body Attack 5.30 -6.30pm,23-May-18,17:30:00,35,32,1999
BRP,Body Attack 5.30 -6.30pm,30-May-18,17:30:00,35,35,1999
BRP,Body Attack 8.00-9.00pm,5-Apr-18,20:00:00,35,34,1999
BRP,Body Attack 8.00-9.00pm,12-Apr-18,20:00:00,35,33,1999
BRP,Body Attack 8.00-9.00pm,19-Apr-18,20:00:00,35,31,1999
BRP,Body Attack 8.00-9.00pm,26-Apr-18,20:00:00,35,31,1999
BRP,Body Attack 8.00-9.00pm,3-May-18,20:00:00,35,30,1999
BRP,Body Attack 8.00-9.00pm,10-May-18,20:00:00,35,32,1999
BRP,Body Attack 8.00-9.00pm,17-May-18,20:00:00,35,33,1999
BRP,Body Attack 8.00-9.00pm,24-May-18,20:00:00,35,31,1999
BRP,Body Attack 8.00-9.00pm,31-May-18,20:00:00,35,26,1999
BRP,Body Attack9.00-10.00am,7-Apr-18,9:00:00,35,34,1999
BRP,Body Attack9.00-10.00am,21-Apr-18,9:00:00,35,33,1999
BRP,Body Attack9.00-10.00am,28-Apr-18,9:00:00,35,33,1999
BRP,Body Attack9.00-10.00am,5-May-18,9:00:00,35,32,1999
BRP,Body Attack9.00-10.00am,12-May-18,9:00:00,35,34,1999
BRP,Body Attack9.00-10.00am,19-May-18,9:00:00,35,22,1999
BRP,Body Attack9.00-10.00am,26-May-18,9:00:00,35,34,1999
SBP,Body Balan 11.30-12.30pm,1-Apr-18,11:30:00,35,14,2499
SBP,Body Balan 11.30-12.30pm,8-Apr-18,11:30:00,35,24,2499
SBP,Body Balan 11.30-12.30pm,15-Apr-18,11:30:00,35,12,2499
SBP,Body Balan 11.30-12.30pm,22-Apr-18,11:30:00,35,17,2499
SBP,Body Balan 11.30-12.30pm,29-Apr-18,11:30:00,35,18,2499
SBP,Body Balan 11.30-12.30pm,6-May-18,11:30:00,35,7,2499
SBP,Body Balan 11.30-12.30pm,13-May-18,11:30:00,35,18,2499
SBP,Body Balan 11.30-12.30pm,20-May-18,11:30:00,35,11,2499
SBP,Body Balan 11.30-12.30pm,27-May-18,11:30:00,35,16,2499
SBP,Body Balance 11-12pm,3-Apr-18,11:00:00,35,10,2499
SBP,Body Balance 11-12pm,5-Apr-18,11:00:00,35,13,2499
SBP,Body Balance 11-12pm,6-Apr-18,11:00:00,35,14,2499
SBP,Body Balance 11-12pm,10-Apr-18,11:00:00,35,10,2499
SBP,Body Balance 11-12pm,12-Apr-18,11:00:00,35,15,2499
SBP,Body Balance 11-12pm,13-Apr-18,11:00:00,35,12,2499
SBP,Body Balance 11-12pm,17-Apr-18,11:00:00,35,15,2499
SBP,Body Balance 11-12pm,19-Apr-18,11:00:00,35,10,2499
SBP,Body Balance 11-12pm,20-Apr-18,11:00:00,35,12,2499
SBP,Body Balance 11-12pm,24-Apr-18,11:00:00,35,19,2499
SBP,Body Balance 11-12pm,26-Apr-18,11:00:00,35,16,2499
SBP,Body Balance 11-12pm,27-Apr-18,11:00:00,35,14,2499
SBP,Body Balance 11-12pm,1-May-18,11:00:00,35,12,2499
SBP,Body Balance 11-12pm,3-May-18,11:00:00,35,9,2499
SBP,Body Balance 11-12pm,4-May-18,11:00:00,35,13,2499
SBP,Body Balance 11-12pm,8-May-18,11:00:00,35,10,2499
SBP,Body Balance 11-12pm,10-May-18,11:00:00,35,15,2499
SBP,Body Balance 11-12pm,11-May-18,11:00:00,35,13,2499
SBP,Body Balance 11-12pm,15-May-18,11:00:00,35,12,2499
SBP,Body Balance 11-12pm,17-May-18,11:00:00,35,10,2499
SBP,Body Balance 11-12pm,24-May-18,11:00:00,35,7,2499
SBP,Body Balance 11-12pm,25-May-18,11:00:00,35,12,2499
SBP,Body Balance 11-12pm,31-May-18,11:00:00,35,14,2499
SBP,Body Balance 11.30-12.30,7-Apr-18,11:30:00,30,24,2499
SBP,Body Balance 11.30-12.30,21-Apr-18,11:30:00,30,12,2499
SBP,Body Balance 11.30-12.30,28-Apr-18,11:30:00,30,20,2499
SBP,Body Balance 11.30-12.30,5-May-18,11:30:00,30,21,2499
SBP,Body Balance 11.30-12.30,12-May-18,11:30:00,30,15,2499
SBP,Body Balance 11.30-12.30,19-May-18,11:30:00,30,10,2499
NBL,Body Balance 12-1pm,14-Apr-18,12:00:00,60,37,2499
SBP,Body Balance 12.30-1.30pm,2-Apr-18,12:30:00,35,12,2499
SBP,Body Balance 12.30-1.30pm,9-Apr-18,12:30:00,35,6,2499
SBP,Body Balance 12.30-1.30pm,16-Apr-18,12:30:00,35,18,2499
SBP,Body Balance 12.30-1.30pm,23-Apr-18,12:30:00,35,11,2499
SBP,Body Balance 12.30-1.30pm,30-Apr-18,12:30:00,35,12,2499
SBP,Body Balance 12.30-1.30pm,7-May-18,12:30:00,35,3,2499
SBP,Body Balance 12.30-1.30pm,14-May-18,12:30:00,35,7,2499
SBP,Body Balance 12.30-1.30pm,21-May-18,12:30:00,35,7,2499
SBP,Body Balance 12.30-1.30pm,28-May-18,12:30:00,35,6,2499
SBP,Body Balance 7pm-8pm,4-Apr-18,19:00:00,35,30,2499
SBP,Body Balance 7pm-8pm,11-Apr-18,19:00:00,35,33,2499
SBP,Body Balance 7pm-8pm,18-Apr-18,19:00:00,35,30,2499
SBP,Body Balance 7pm-8pm,25-Apr-18,19:00:00,35,33,2499
SBP,Body Balance 7pm-8pm,2-May-18,19:00:00,35,29,2499
SBP,Body Balance 7pm-8pm,9-May-18,19:00:00,35,29,2499
SBP,Body Balance 7pm-8pm,16-May-18,19:00:00,35,28,2499
SBP,Body Balance 7pm-8pm,23-May-18,19:00:00,35,18,2499
SBP,Body Balance 7pm-8pm,30-May-18,19:00:00,35,24,2499
SBP,Body Combat   5.00-6.00pm,9-Apr-18,17:00:00,35,14,1499
SBP,Body Combat   5.00-6.00pm,16-Apr-18,17:00:00,35,15,1499
SBP,Body Combat   5.00-6.00pm,23-Apr-18,17:00:00,35,17,1499
SBP,Body Combat   5.00-6.00pm,30-Apr-18,17:00:00,35,15,1499
SBP,Body Combat   5.00-6.00pm,14-May-18,17:00:00,35,14,1499
SBP,Body Combat   5.00-6.00pm,21-May-18,17:00:00,35,13,1499
BRP,Body Combat 10-11am,7-Apr-18,10:00:00,35,32,1499
BRP,Body Combat 10-11am,21-Apr-18,10:00:00,35,28,1499
BRP,Body Combat 10-11am,28-Apr-18,10:00:00,35,27,1499
BRP,Body Combat 10-11am,5-May-18,10:00:00,35,29,1499
BRP,Body Combat 10-11am,12-May-18,10:00:00,35,22,1499
BRP,Body Combat 10-11am,19-May-18,10:00:00,35,7,1499
SBP,Body Combat 10.00-11.00am,5-Apr-18,10:00:00,40,27,1499
SBP,Body Combat 10.00-11.00am,12-Apr-18,10:00:00,40,23,1499
SBP,Body Combat 10.00-11.00am,19-Apr-18,10:00:00,40,26,1499
SBP,Body Combat 10.00-11.00am,26-Apr-18,10:00:00,40,38,1499
SBP,Body Combat 10.00-11.00am,3-May-18,10:00:00,40,28,1499
SBP,Body Combat 10.00-11.00am,10-May-18,10:00:00,40,33,1499
SBP,Body Combat 10.00-11.00am,17-May-18,10:00:00,40,31,1499
SBP,Body Combat 10.00-11.00am,24-May-18,10:00:00,40,27,1499
SBP,Body Combat 10.00-11.00am,31-May-18,10:00:00,40,28,1499
BRP,Body Combat 10.30,26-May-18,10:30:00,35,25,1499
SBP,Body Combat 10.30-11.30,7-Apr-18,10:30:00,35,34,1499
SBP,Body Combat 10.30-11.30,21-Apr-18,10:30:00,35,25,1499
SBP,Body Combat 10.30-11.30,28-Apr-18,10:30:00,35,34,1499
SBP,Body Combat 10.30-11.30,5-May-18,10:30:00,35,32,1499
SBP,Body Combat 10.30-11.30,12-May-18,10:30:00,35,35,1499
SBP,Body Combat 10.30-11.30,19-May-18,10:30:00,35,24,1499
NBL,Body Combat 11-12pm,14-Apr-18,11:00:00,60,60,1499
SBP,Body Combat 11.30-12.30pm,2-Apr-18,11:30:00,35,26,1499
SBP,Body Combat 11.30-12.30pm,9-Apr-18,11:30:00,35,6,1499
SBP,Body Combat 11.30-12.30pm,16-Apr-18,11:30:00,35,7,1499
SBP,Body Combat 11.30-12.30pm,23-Apr-18,11:30:00,35,8,1499
SBP,Body Combat 11.30-12.30pm,30-Apr-18,11:30:00,35,7,1499
SBP,Body Combat 11.30-12.30pm,7-May-18,11:30:00,35,12,1499
SBP,Body Combat 11.30-12.30pm,14-May-18,11:30:00,35,9,1499
SBP,Body Combat 11.30-12.30pm,21-May-18,11:30:00,35,11,1499
SBP,Body Combat 11.30-12.30pm,28-May-18,11:30:00,35,16,1499
BRP,Body Combat 5-6pm,6-Apr-18,17:00:00,35,27,1499
BRP,Body Combat 5-6pm,13-Apr-18,17:00:00,35,29,1499
BRP,Body Combat 5-6pm,20-Apr-18,17:00:00,35,26,1499
BRP,Body Combat 5-6pm,27-Apr-18,17:00:00,35,32,1499
BRP,Body Combat 5-6pm,4-May-18,17:00:00,35,31,1499
BRP,Body Combat 5-6pm,11-May-18,17:00:00,35,29,1499
BRP,Body Combat 5-6pm,18-May-18,17:00:00,35,28,1499
BRP,Body Combat 5-6pm,25-May-18,17:00:00,35,27,1499
SBP,Body Combat 5.00-6.00pm,4-Apr-18,17:00:00,35,31,1499
SBP,Body Combat 5.00-6.00pm,11-Apr-18,17:00:00,35,28,1499
SBP,Body Combat 5.00-6.00pm,18-Apr-18,17:00:00,35,26,1499
SBP,Body Combat 5.00-6.00pm,25-Apr-18,17:00:00,35,32,1499
SBP,Body Combat 5.00-6.00pm,2-May-18,17:00:00,35,29,1499
SBP,Body Combat 5.00-6.00pm,9-May-18,17:00:00,35,22,1499
SBP,Body Combat 5.00-6.00pm,16-May-18,17:00:00,35,26,1499
SBP,Body Combat 5.00-6.00pm,23-May-18,17:00:00,35,27,1499
SBP,Body Combat 5.00-6.00pm,30-May-18,17:00:00,35,29,1499
NBL,Body Combat 5.30-6.30pm,5-Apr-18,17:30:00,60,15,1499
NBL,Body Combat 5.30-6.30pm,12-Apr-18,17:30:00,60,11,1499
NBL,Body Combat 5.30-6.30pm,19-Apr-18,17:30:00,60,17,1499
NBL,Body Combat 5.30-6.30pm,26-Apr-18,17:30:00,60,15,1499
NBL,Body Combat 5.30-6.30pm,3-May-18,17:30:00,60,13,1499
NBL,Body Combat 5.30-6.30pm,10-May-18,17:30:00,60,14,1499
NBL,Body Combat 5.30-6.30pm,17-May-18,17:30:00,60,11,1499
NBL,Body Combat 5.30-6.30pm,24-May-18,17:30:00,60,11,1499
NBL,Body Combat 5.30-6.30pm,31-May-18,17:30:00,60,15,1499
NBL,Body Combat 5.45-6.45pm,4-Apr-18,17:45:00,60,19,1499
NBL,Body Combat 5.45-6.45pm,11-Apr-18,17:45:00,60,33,1499
NBL,Body Combat 5.45-6.45pm,18-Apr-18,17:45:00,60,21,1499
NBL,Body Combat 5.45-6.45pm,25-Apr-18,17:45:00,60,19,1499
NBL,Body Combat 5.45-6.45pm,2-May-18,17:45:00,60,23,1499
NBL,Body Combat 5.45-6.45pm,9-May-18,17:45:00,60,20,1499
NBL,Body Combat 5.45-6.45pm,16-May-18,17:45:00,60,16,1499
NBL,Body Combat 5.45-6.45pm,23-May-18,17:45:00,60,14,1499
NBL,Body Combat 5.45-6.45pm,30-May-18,17:45:00,60,20,1499
SBP,Body Combat 6-7.00pm,6-Apr-18,18:00:00,35,29,1499
SBP,Body Combat 6-7.00pm,13-Apr-18,18:00:00,35,30,1499
SBP,Body Combat 6-7.00pm,20-Apr-18,18:00:00,35,27,1499
SBP,Body Combat 6-7.00pm,27-Apr-18,18:00:00,35,25,1499
SBP,Body Combat 6-7.00pm,4-May-18,18:00:00,35,34,1499
SBP,Body Combat 6-7.00pm,11-May-18,18:00:00,35,28,1499
SBP,Body Combat 6-7.00pm,18-May-18,18:00:00,35,27,1499
SBP,Body Combat 6-7.00pm,25-May-18,18:00:00,35,28,1499
BRP,Body Combat 6.00-7.00pm,5-Apr-18,18:00:00,35,31,1499
BRP,Body Combat 6.00-7.00pm,12-Apr-18,18:00:00,35,25,1499
BRP,Body Combat 6.00-7.00pm,19-Apr-18,18:00:00,35,24,1499
BRP,Body Combat 6.00-7.00pm,26-Apr-18,18:00:00,35,28,1499
BRP,Body Combat 6.00-7.00pm,3-May-18,18:00:00,35,26,1499
BRP,Body Combat 6.00-7.00pm,17-May-18,18:00:00,35,30,1499
BRP,Body Combat 6.00-7.00pm,24-May-18,18:00:00,35,23,1499
BRP,Body Combat 6.00-7.00pm,31-May-18,18:00:00,35,31,1499
NBL,Body Combat 6.45-7.45pm,9-Apr-18,18:45:00,60,22,1499
NBL,Body Combat 6.45-7.45pm,16-Apr-18,18:45:00,60,17,1499
NBL,Body Combat 6.45-7.45pm,23-Apr-18,18:45:00,60,16,1499
NBL,Body Combat 6.45-7.45pm,30-Apr-18,18:45:00,60,18,1499
NBL,Body Combat 6.45-7.45pm,7-May-18,17:30:00,60,4,1499
NBL,Body Combat 6.45-7.45pm,14-May-18,18:45:00,60,11,1499
NBL,Body Combat 6.45-7.45pm,21-May-18,18:45:00,60,10,1499
BRP,Body Combat 7.00-8.00am,9-Apr-18,7:00:00,35,11,1499
BRP,Body Combat 7.00-8.00am,16-Apr-18,7:00:00,35,15,1499
BRP,Body Combat 7.00-8.00am,23-Apr-18,7:00:00,35,11,1499
BRP,Body Combat 7.00-8.00am,30-Apr-18,7:00:00,35,11,1499
BRP,Body Combat 7.00-8.00am,14-May-18,7:00:00,35,11,1499
BRP,Body Combat 7.00-8.00am,21-May-18,7:00:00,35,11,1499
BRP,Body Combat 7.00-8.00pm,9-Apr-18,19:00:00,35,33,1499
BRP,Body Combat 7.00-8.00pm,16-Apr-18,19:00:00,35,31,1499
BRP,Body Combat 7.00-8.00pm,23-Apr-18,19:00:00,35,32,1499
BRP,Body Combat 7.00-8.00pm,30-Apr-18,19:00:00,35,29,1499
BRP,Body Combat 7.00-8.00pm,14-May-18,19:00:00,35,33,1499
BRP,Body Combat 7.00-8.00pm,21-May-18,19:00:00,35,30,1499
SBP,Body Combat 7.00-8.00pm,3-Apr-18,19:00:00,35,32,1499
SBP,Body Combat 7.00-8.00pm,9-Apr-18,19:00:00,40,31,1499
SBP,Body Combat 7.00-8.00pm,10-Apr-18,19:00:00,35,31,1499
SBP,Body Combat 7.00-8.00pm,16-Apr-18,19:00:00,40,32,1499
SBP,Body Combat 7.00-8.00pm,17-Apr-18,19:00:00,35,27,1499
SBP,Body Combat 7.00-8.00pm,23-Apr-18,19:00:00,40,37,1499
SBP,Body Combat 7.00-8.00pm,24-Apr-18,19:00:00,35,31,1499
SBP,Body Combat 7.00-8.00pm,30-Apr-18,19:00:00,40,33,1499
SBP,Body Combat 7.00-8.00pm,1-May-18,19:00:00,35,30,1499
SBP,Body Combat 7.00-8.00pm,8-May-18,19:00:00,35,24,1499
SBP,Body Combat 7.00-8.00pm,14-May-18,19:00:00,40,32,1499
SBP,Body Combat 7.00-8.00pm,15-May-18,19:00:00,35,30,1499
SBP,Body Combat 7.00-8.00pm,21-May-18,19:00:00,40,33,1499
SBP,Body Combat 7.00-8.00pm,22-May-18,19:00:00,35,25,1499
SBP,Body Combat 7.00-8.00pm,29-May-18,19:00:00,35,29,1499
BRP,Body Combat 9-10am,1-Apr-18,9:00:00,35,29,1499
BRP,Body Combat 9-10am,8-Apr-18,9:00:00,35,27,1499
BRP,Body Combat 9-10am,15-Apr-18,9:00:00,35,31,1499
BRP,Body Combat 9-10am,22-Apr-18,9:00:00,35,32,1499
BRP,Body Combat 9-10am,29-Apr-18,9:00:00,35,31,1499
BRP,Body Combat 9-10am,6-May-18,9:00:00,35,25,1499
BRP,Body Combat 9-10am,13-May-18,9:00:00,35,30,1499
BRP,Body Combat 9-10am,20-May-18,9:00:00,35,29,1499
BRP,Body Combat 9-10am,27-May-18,9:00:00,35,27,1499
SBP,Body Combat 9.15-10.15am,1-Apr-18,9:15:00,35,28,1499
SBP,Body Combat 9.15-10.15am,8-Apr-18,9:15:00,35,35,1499
SBP,Body Combat 9.15-10.15am,15-Apr-18,9:15:00,35,33,1499
SBP,Body Combat 9.15-10.15am,22-Apr-18,9:15:00,35,35,1499
SBP,Body Combat 9.15-10.15am,29-Apr-18,9:15:00,35,35,1499
SBP,Body Combat 9.15-10.15am,6-May-18,9:15:00,35,35,1499
SBP,Body Combat 9.15-10.15am,13-May-18,9:15:00,35,28,1499
SBP,Body Combat 9.15-10.15am,20-May-18,9:15:00,35,35,1499
SBP,Body Combat 9.15-10.15am,27-May-18,9:15:00,35,32,1499
TSC,Body Con 09.30-10.30am,2-Apr-18,9:30:00,24,19,1299
TSC,Body Con 09.30-10.30am,9-Apr-18,9:30:00,24,17,1299
TSC,Body Con 09.30-10.30am,16-Apr-18,9:30:00,24,20,1299
TSC,Body Con 09.30-10.30am,23-Apr-18,9:30:00,24,21,1299
TSC,Body Con 09.30-10.30am,30-Apr-18,9:30:00,24,24,1299
TSC,Body Con 09.30-10.30am,7-May-18,9:30:00,24,23,1299
TSC,Body Con 09.30-10.30am,14-May-18,9:30:00,24,22,1299
TSC,Body Con 09.30-10.30am,21-May-18,9:30:00,24,16,1299
TSC,Body Con 09.30-10.30am,28-May-18,9:30:00,24,19,1299
TSC,Body Con 1.45-2.30pm,6-Apr-18,13:45:00,24,6,1299
TSC,Body Con 1.45-2.30pm,13-Apr-18,13:45:00,24,6,1299
TSC,Body Con 1.45-2.30pm,20-Apr-18,13:45:00,24,9,1299
TSC,Body Con 1.45-2.30pm,27-Apr-18,13:45:00,24,6,1299
TSC,Body Con 1.45-2.30pm,4-May-18,13:45:00,24,1,1299
TSC,Body Con 1.45-2.30pm,11-May-18,13:45:00,24,7,1299
TSC,Body Con 1.45-2.30pm,18-May-18,13:45:00,24,5,1299
TSC,Body Con 1.45-2.30pm,25-May-18,13:45:00,24,7,1299
SBP,Body Con 10.30-11.30am,1-Apr-18,10:30:00,40,24,1299
SBP,Body Con 10.30-11.30am,2-Apr-18,10:30:00,35,18,1299
SBP,Body Con 10.30-11.30am,8-Apr-18,10:30:00,40,23,1299
SBP,Body Con 10.30-11.30am,9-Apr-18,10:30:00,35,21,1299
SBP,Body Con 10.30-11.30am,15-Apr-18,10:30:00,40,29,1299
SBP,Body Con 10.30-11.30am,16-Apr-18,10:30:00,35,19,1299
SBP,Body Con 10.30-11.30am,22-Apr-18,10:30:00,40,26,1299
SBP,Body Con 10.30-11.30am,23-Apr-18,10:30:00,35,22,1299
SBP,Body Con 10.30-11.30am,29-Apr-18,10:30:00,40,29,1299
SBP,Body Con 10.30-11.30am,30-Apr-18,10:30:00,35,24,1299
SBP,Body Con 10.30-11.30am,6-May-18,10:30:00,40,19,1299
SBP,Body Con 10.30-11.30am,7-May-18,10:30:00,35,26,1299
SBP,Body Con 10.30-11.30am,13-May-18,10:30:00,40,28,1299
SBP,Body Con 10.30-11.30am,14-May-18,10:30:00,35,22,1299
SBP,Body Con 10.30-11.30am,20-May-18,10:30:00,40,24,1299
SBP,Body Con 10.30-11.30am,21-May-18,10:30:00,35,17,1299
SBP,Body Con 10.30-11.30am,27-May-18,10:30:00,40,25,1299
SBP,Body Con 10.30-11.30am,28-May-18,10:30:00,35,27,1299
TSC,Body Con 11.30am-12.30pm,4-Apr-18,11:30:00,24,6,1299
TSC,Body Con 11.30am-12.30pm,11-Apr-18,11:30:00,24,8,1299
TSC,Body Con 11.30am-12.30pm,18-Apr-18,11:30:00,24,10,1299
TSC,Body Con 11.30am-12.30pm,25-Apr-18,11:30:00,24,11,1299
TSC,Body Con 11.30am-12.30pm,2-May-18,11:30:00,24,12,1299
TSC,Body Con 11.30am-12.30pm,9-May-18,11:30:00,24,12,1299
TSC,Body Con 11.30am-12.30pm,16-May-18,11:30:00,24,13,1299
