ActivitySiteID,ActivityDescription,BookingEndDate,BookingStartTime,MaxBookees,Number Booked,Price (INR)
HXP,Pilates   9.00-10.00am,2018-06-26,1900-01-01 09:00:00,25,23,2999.0
HXP,Pilates 13.45-14.45,2018-06-04,1900-01-01 13:45:00,25,10,2999.0
HXP,Pilates 13.45-14.45,2018-06-11,1900-01-01 13:45:00,25,13,2999.0
HXP,Pilates 13.45-14.45,2018-06-18,1900-01-01 13:45:00,25,19,2999.0
HXP,Pilates 13.45-14.45,2018-06-25,1900-01-01 13:45:00,25,13,2999.0
HXP,Rock Roll Dancing 3 - 4pm,2018-06-06,1900-01-01 15:00:00,24,7,1999.0
HXP,Rock Roll Dancing 3 - 4pm,2018-06-13,1900-01-01 15:00:00,24,6,1999.0
HXP,Rock Roll Dancing 3 - 4pm,2018-06-20,1900-01-01 15:00:00,24,6,1999.0
HXP,Rock Roll Dancing 3 - 4pm,2018-06-27,1900-01-01 15:00:00,24,10,1999.0
HXP,Strokeskills 6pm - 7pm,2018-06-01,1900-01-01 18:00:00,10,8,2999.0
HXP,Strokeskills 6pm - 7pm,2018-06-08,1900-01-01 18:00:00,10,10,2999.0
HXP,Strokeskills 6pm - 7pm,2018-06-15,1900-01-01 18:00:00,10,10,2999.0
HXP,Strokeskills 6pm - 7pm,2018-06-22,1900-01-01 18:00:00,10,10,2999.0
HXP,Strokeskills 6pm - 7pm,2018-06-29,1900-01-01 18:00:00,10,8,2999.0
HXP,Studio Cyc 1.10 - 2.00pm,2018-06-01,1900-01-01 13:10:00,27,23,1999.0
HXP,Studio Cyc 1.10 - 2.00pm,2018-06-08,1900-01-01 13:10:00,27,21,1999.0
HXP,Studio Cyc 1.10 - 2.00pm,2018-06-15,1900-01-01 13:10:00,27,21,1999.0
HXP,Studio Cyc 1.10 - 2.00pm,2018-06-22,1900-01-01 13:10:00,27,23,1999.0
HXP,Studio Cyc 1.10 - 2.00pm,2018-06-29,1900-01-01 13:10:00,27,21,1999.0
HXP,Studio Cyc 4.20-5.10pm,2018-06-06,1900-01-01 16:20:00,27,24,1999.0
HXP,Studio Cyc 4.20-5.10pm,2018-06-13,1900-01-01 16:20:00,27,17,1999.0
HXP,Studio Cyc 4.20-5.10pm,2018-06-20,1900-01-01 16:20:00,27,16,1999.0
HXP,Studio Cyc 4.20-5.10pm,2018-06-27,1900-01-01 16:20:00,27,22,1999.0
HXP,Studio Cyc 5.00-5.50pm,2018-06-05,1900-01-01 17:00:00,27,27,1999.0
HXP,Studio Cyc 5.00-5.50pm,2018-06-07,1900-01-01 17:00:00,27,16,1999.0
HXP,Studio Cyc 5.00-5.50pm,2018-06-12,1900-01-01 17:00:00,27,20,1999.0
HXP,Studio Cyc 5.00-5.50pm,2018-06-14,1900-01-01 17:00:00,27,10,1999.0
HXP,Studio Cyc 5.00-5.50pm,2018-06-19,1900-01-01 17:00:00,27,26,1999.0
HXP,Studio Cyc 5.00-5.50pm,2018-06-21,1900-01-01 17:00:00,27,20,1999.0
HXP,Studio Cyc 5.00-5.50pm,2018-06-26,1900-01-01 17:00:00,27,25,1999.0
HXP,Studio Cyc 5.00-5.50pm,2018-06-28,1900-01-01 17:00:00,27,24,1999.0
HXP,Studio Cyc 5.10-6.00pm,2018-06-01,1900-01-01 17:10:00,27,26,1999.0
HXP,Studio Cyc 5.10-6.00pm,2018-06-08,1900-01-01 17:10:00,27,25,1999.0
HXP,Studio Cyc 5.10-6.00pm,2018-06-15,1900-01-01 17:10:00,27,27,1999.0
HXP,Studio Cyc 5.10-6.00pm,2018-06-22,1900-01-01 17:10:00,27,25,1999.0
HXP,Studio Cyc 5.10-6.00pm,2018-06-29,1900-01-01 17:10:00,27,15,1999.0
HXP,Studio Cyc 5.20-6.10pm,2018-06-04,1900-01-01 17:20:00,27,25,1999.0
HXP,Studio Cyc 5.20-6.10pm,2018-06-06,1900-01-01 17:20:00,27,22,1999.0
HXP,Studio Cyc 5.20-6.10pm,2018-06-11,1900-01-01 17:20:00,27,24,1999.0
HXP,Studio Cyc 5.20-6.10pm,2018-06-13,1900-01-01 17:20:00,27,18,1999.0
HXP,Studio Cyc 5.20-6.10pm,2018-06-18,1900-01-01 17:20:00,27,21,1999.0
HXP,Studio Cyc 5.20-6.10pm,2018-06-20,1900-01-01 17:20:00,27,24,1999.0
HXP,Studio Cyc 5.20-6.10pm,2018-06-25,1900-01-01 17:20:00,27,26,1999.0
HXP,Studio Cyc 5.20-6.10pm,2018-06-27,1900-01-01 17:20:00,27,20,1999.0
HXP,Studio Cyc 5.55-6.45pm,2018-06-07,1900-01-01 17:55:00,27,16,1999.0
HXP,Studio Cyc 5.55-6.45pm,2018-06-14,1900-01-01 17:55:00,27,17,1999.0
HXP,Studio Cyc 5.55-6.45pm,2018-06-21,1900-01-01 17:55:00,27,15,1999.0
HXP,Studio Cyc 5.55-6.45pm,2018-06-28,1900-01-01 17:55:00,27,14,1999.0
HXP,Studio Cyc 6.10-7.00pm,2018-06-01,1900-01-01 18:10:00,27,15,1999.0
HXP,Studio Cyc 6.10-7.00pm,2018-06-08,1900-01-01 18:10:00,27,26,1999.0
HXP,Studio Cyc 6.10-7.00pm,2018-06-15,1900-01-01 18:10:00,27,19,1999.0
HXP,Studio Cyc 6.10-7.00pm,2018-06-22,1900-01-01 18:10:00,27,16,1999.0
HXP,Studio Cyc 6.10-7.00pm,2018-06-29,1900-01-01 18:10:00,27,19,1999.0
HXP,Studio Cyc 6.15-7.05pm,2018-06-04,1900-01-01 18:15:00,27,27,1999.0
HXP,Studio Cyc 6.15-7.05pm,2018-06-11,1900-01-01 18:15:00,27,22,1999.0
HXP,Studio Cyc 6.15-7.05pm,2018-06-18,1900-01-01 18:15:00,27,19,1999.0
HXP,Studio Cyc 6.15-7.05pm,2018-06-25,1900-01-01 18:15:00,27,16,1999.0
HXP,Studio Cyc 7.00-7.50pm,2018-06-07,1900-01-01 19:00:00,27,19,1999.0
HXP,Studio Cyc 7.00-7.50pm,2018-06-14,1900-01-01 19:00:00,27,16,1999.0
HXP,Studio Cyc 7.00-7.50pm,2018-06-21,1900-01-01 19:00:00,27,21,1999.0
HXP,Studio Cyc 7.00-7.50pm,2018-06-28,1900-01-01 19:00:00,27,23,1999.0
HXP,Studio Cyc 7.05-7.55am,2018-06-04,1900-01-01 07:05:00,27,7,1999.0
HXP,Studio Cyc 7.05-7.55am,2018-06-06,1900-01-01 07:05:00,27,15,1999.0
HXP,Studio Cyc 7.05-7.55am,2018-06-11,1900-01-01 07:05:00,27,16,1999.0
HXP,Studio Cyc 7.05-7.55am,2018-06-13,1900-01-01 07:05:00,27,15,1999.0
HXP,Studio Cyc 7.05-7.55am,2018-06-18,1900-01-01 07:05:00,27,15,1999.0
HXP,Studio Cyc 7.05-7.55am,2018-06-20,1900-01-01 07:05:00,27,10,1999.0
HXP,Studio Cyc 7.05-7.55am,2018-06-25,1900-01-01 07:05:00,27,13,1999.0
HXP,Studio Cyc 7.05-7.55am,2018-06-27,1900-01-01 07:05:00,27,19,1999.0
HXP,Studio Cyc 7.30-8.20pm,2018-06-05,1900-01-01 19:30:00,27,22,1999.0
HXP,Studio Cyc 7.30-8.20pm,2018-06-12,1900-01-01 19:30:00,27,26,1999.0
HXP,Studio Cyc 7.30-8.20pm,2018-06-19,1900-01-01 19:30:00,27,17,1999.0
HXP,Studio Cyc 7.30-8.20pm,2018-06-26,1900-01-01 19:30:00,27,19,1999.0
HXP,Studio Cyc 8.00-8.50am,2018-06-02,1900-01-01 08:00:00,27,26,1999.0
HXP,Studio Cyc 8.00-8.50am,2018-06-09,1900-01-01 08:00:00,27,23,1999.0
HXP,Studio Cyc 8.00-8.50am,2018-06-16,1900-01-01 08:00:00,27,25,1999.0
HXP,Studio Cyc 8.00-8.50am,2018-06-23,1900-01-01 08:00:00,27,26,1999.0
HXP,Studio Cyc 8.00-8.50am,2018-06-30,1900-01-01 08:00:00,27,27,1999.0
HXP,Studio Cyc 8.00-8.50pm,2018-06-07,1900-01-01 20:00:00,27,23,1999.0
HXP,Studio Cyc 8.00-8.50pm,2018-06-14,1900-01-01 20:00:00,27,24,1999.0
HXP,Studio Cyc 8.00-8.50pm,2018-06-21,1900-01-01 20:00:00,27,18,1999.0
HXP,Studio Cyc 8.00-8.50pm,2018-06-28,1900-01-01 20:00:00,27,16,1999.0
HXP,Studio Cyc 8.50-9.40am,2018-06-02,1900-01-01 08:50:00,27,22,1999.0
HXP,Studio Cyc 8.50-9.40am,2018-06-09,1900-01-01 08:50:00,27,16,1999.0
HXP,Studio Cyc 8.50-9.40am,2018-06-16,1900-01-01 08:50:00,27,22,1999.0
HXP,Studio Cyc 8.50-9.40am,2018-06-23,1900-01-01 08:50:00,27,17,1999.0
HXP,Studio Cyc 8.50-9.40am,2018-06-30,1900-01-01 08:50:00,27,18,1999.0
HXP,Studio Cyc 9.05 -9.55am,2018-06-03,1900-01-01 09:00:00,27,27,1999.0
HXP,Studio Cyc 9.05 -9.55am,2018-06-10,1900-01-01 09:00:00,27,25,1999.0
HXP,Studio Cyc 9.05 -9.55am,2018-06-17,1900-01-01 09:00:00,27,26,1999.0
HXP,Studio Cyc 9.05 -9.55am,2018-06-24,1900-01-01 09:00:00,27,20,1999.0
HXP,Studio Cyc 10.00 -10.50am,2018-06-03,1900-01-01 10:00:00,27,27,1999.0
HXP,Studio Cyc 10.00 -10.50am,2018-06-10,1900-01-01 10:00:00,27,23,1999.0
HXP,Studio Cyc 10.00 -10.50am,2018-06-17,1900-01-01 10:00:00,27,23,1999.0
HXP,Studio Cyc 10.00 -10.50am,2018-06-24,1900-01-01 10:00:00,27,20,1999.0
HXP,Studio Cyc 10.00-10.50am,2018-06-07,1900-01-01 10:00:00,27,25,1999.0
HXP,Studio Cyc 10.00-10.50am,2018-06-14,1900-01-01 10:00:00,27,20,1999.0
HXP,Studio Cyc 10.00-10.50am,2018-06-21,1900-01-01 10:00:00,27,23,1999.0
HXP,Studio Cyc 10.00-10.50am,2018-06-28,1900-01-01 10:00:00,27,24,1999.0
HXP,Studio Cyc 11.30 - 12.20,2018-06-04,1900-01-01 11:30:00,27,10,1999.0
HXP,Studio Cyc 11.30 - 12.20,2018-06-11,1900-01-01 11:30:00,27,18,1999.0
HXP,Studio Cyc 11.30 - 12.20,2018-06-18,1900-01-01 11:30:00,27,18,1999.0
HXP,Studio Cyc 11.30 - 12.20,2018-06-25,1900-01-01 11:30:00,27,21,1999.0
HXP,Studio Cyc 12.10-1.00pm,2018-06-06,1900-01-01 12:10:00,27,13,1999.0
HXP,Studio Cyc 12.10-1.00pm,2018-06-13,1900-01-01 12:10:00,27,11,1999.0
HXP,Studio Cyc 12.10-1.00pm,2018-06-20,1900-01-01 12:10:00,27,19,1999.0
HXP,Studio Cyc 12.10-1.00pm,2018-06-27,1900-01-01 12:10:00,27,17,1999.0
HXP,Studio Cyc 12.30-1.20pm,2018-06-04,1900-01-01 12:30:00,27,10,1999.0
HXP,Studio Cyc 12.30-1.20pm,2018-06-11,1900-01-01 12:30:00,27,11,1999.0
HXP,Studio Cyc 12.30-1.20pm,2018-06-18,1900-01-01 12:30:00,27,15,1999.0
HXP,Studio Cyc 12.30-1.20pm,2018-06-25,1900-01-01 12:30:00,27,13,1999.0
HXP,Studio Cycling 7.05 -7.55,2018-06-05,1900-01-01 07:05:00,27,10,1999.0
HXP,Studio Cycling 7.05 -7.55,2018-06-12,1900-01-01 07:05:00,27,10,1999.0
HXP,Studio Cycling 7.05 -7.55,2018-06-19,1900-01-01 07:05:00,27,9,1999.0
HXP,Studio Cycling 7.05 -7.55,2018-06-26,1900-01-01 07:05:00,27,13,1999.0
HXP,Swimfit 6.30 -7.30pm,2018-06-04,1900-01-01 18:30:00,15,10,1499.0
HXP,Swimfit 6.30 -7.30pm,2018-06-11,1900-01-01 18:30:00,15,14,1499.0
HXP,Swimfit 6.30 -7.30pm,2018-06-18,1900-01-01 18:30:00,15,10,1499.0
HXP,Swimfit 6.30 -7.30pm,2018-06-25,1900-01-01 18:30:00,15,12,1499.0
HXP,Swimfit 6.30-7.30am,2018-06-04,1900-01-01 06:30:00,15,5,1499.0
HXP,Swimfit 6.30-7.30am,2018-06-11,1900-01-01 06:30:00,15,7,1499.0
HXP,Swimfit 6.30-7.30am,2018-06-18,1900-01-01 06:30:00,15,10,1499.0
HXP,Swimfit 6.30-7.30am,2018-06-25,1900-01-01 06:30:00,15,12,1499.0
HXP,Swimfit 6.30am -7.30am,2018-06-06,1900-01-01 06:30:00,15,9,1499.0
HXP,Swimfit 6.30am -7.30am,2018-06-13,1900-01-01 06:30:00,15,13,1499.0
HXP,Swimfit 6.30am -7.30am,2018-06-20,1900-01-01 06:30:00,15,15,1499.0
HXP,Swimfit 6.30am -7.30am,2018-06-27,1900-01-01 06:30:00,15,15,1499.0
HXP,Swimfit 7pm - 8pm,2018-06-01,1900-01-01 19:00:00,15,8,1499.0
HXP,Swimfit 7pm - 8pm,2018-06-08,1900-01-01 19:00:00,15,14,1499.0
HXP,Swimfit 7pm - 8pm,2018-06-15,1900-01-01 19:00:00,15,12,1499.0
HXP,Swimfit 7pm - 8pm,2018-06-22,1900-01-01 19:00:00,15,10,1499.0
HXP,Swimfit 7pm - 8pm,2018-06-29,1900-01-01 19:00:00,15,13,1499.0
HXP,Tai-Chi  12 -1pm,2018-06-07,1900-01-01 12:00:00,25,9,3999.0
HXP,Tai-Chi  12 -1pm,2018-06-14,1900-01-01 12:00:00,25,7,3999.0
HXP,Tai-Chi  12 -1pm,2018-06-21,1900-01-01 12:00:00,25,10,3999.0
HXP,Tai-Chi  12 -1pm,2018-06-28,1900-01-01 12:00:00,25,5,3999.0
HXP,Zumba 6.15-7.15pm,2018-06-05,1900-01-01 18:15:00,25,21,1299.0
HXP,Zumba 6.15-7.15pm,2018-06-12,1900-01-01 18:15:00,25,24,1299.0
HXP,Zumba 6.15-7.15pm,2018-06-19,1900-01-01 18:15:00,25,24,1299.0
HXP,Zumba 6.15-7.15pm,2018-06-26,1900-01-01 18:15:00,25,22,1299.0
HXP,Zumba 10.00-10.50.Am,2018-06-02,1900-01-01 10:00:00,25,23,1299.0
HXP,Zumba 10.00-10.50.Am,2018-06-09,1900-01-01 10:00:00,25,23,1299.0
HXP,Zumba 10.00-10.50.Am,2018-06-16,1900-01-01 10:00:00,25,22,1299.0
HXP,Zumba 10.00-10.50.Am,2018-06-23,1900-01-01 10:00:00,25,24,1299.0
HXP,Zumba 10.00-10.50.Am,2018-06-30,1900-01-01 10:00:00,25,18,1299.0
NBL,20-20-20 9.30-10.30am,2018-06-05,1900-01-01 09:30:00,60,29,499.0
NBL,20-20-20 9.30-10.30am,2018-06-12,1900-01-01 09:30:00,60,34,499.0
NBL,20-20-20 9.30-10.30am,2018-06-19,1900-01-01 09:30:00,60,19,499.0
NBL,20-20-20 9.30-10.30am,2018-06-26,1900-01-01 09:30:00,60,23,499.0
NBL,20:20:20 9.30-10.30am,2018-06-07,1900-01-01 09:30:00,60,17,499.0
NBL,20:20:20 9.30-10.30am,2018-06-14,1900-01-01 09:30:00,60,14,499.0
NBL,20:20:20 9.30-10.30am,2018-06-21,1900-01-01 09:30:00,60,13,499.0
NBL,20:20:20 9.30-10.30am,2018-06-28,1900-01-01 09:30:00,60,15,499.0
NBL,B L T Antenatal Mums,2018-06-20,1900-01-01 09:45:00,40,1,1499.0
NBL,B L T Chair Based,2018-06-07,1900-01-01 12:40:00,50,10,1499.0
NBL,B L T Exercise,2018-06-12,1900-01-01 11:00:00,40,1,1499.0
NBL,Barre Pilates   12-1pm,2018-06-02,1900-01-01 12:00:00,60,15,2999.0
NBL,Barre Pilates   12-1pm,2018-06-09,1900-01-01 12:00:00,60,14,2999.0
NBL,Barre Pilates   12-1pm,2018-06-16,1900-01-01 12:00:00,60,9,2999.0
NBL,Barre Pilates   12-1pm,2018-06-23,1900-01-01 12:00:00,60,11,2999.0
NBL,Barre Pilates   12-1pm,2018-06-30,1900-01-01 12:00:00,60,9,2999.0
NBL,Body Combat 5.30-6.30pm,2018-06-07,1900-01-01 17:30:00,60,16,1499.0
NBL,Body Combat 5.30-6.30pm,2018-06-14,1900-01-01 17:30:00,60,18,1499.0
NBL,Body Combat 5.30-6.30pm,2018-06-21,1900-01-01 17:30:00,60,16,1499.0
NBL,Body Combat 5.30-6.30pm,2018-06-28,1900-01-01 17:30:00,60,11,1499.0
NBL,Body Combat 6.45-7.45pm,2018-06-04,1900-01-01 18:45:00,60,10,1499.0
NBL,Body Combat 6.45-7.45pm,2018-06-11,1900-01-01 18:45:00,60,14,1499.0
NBL,Body Combat 6.45-7.45pm,2018-06-18,1900-01-01 18:45:00,60,22,1499.0
NBL,Body Cond 5.45-6.45pm,2018-06-13,1900-01-01 17:45:00,60,19,1299.0
NBL,Body Cond 5.45-6.45pm,2018-06-20,1900-01-01 17:45:00,60,15,1299.0
NBL,Body Cond 5.45-6.45pm,2018-06-27,1900-01-01 17:45:00,60,10,1299.0
NBL,Body Cond 6.30-7.30pm,2018-06-05,1900-01-01 18:30:00,60,27,1299.0
NBL,Body Cond 6.30-7.30pm,2018-06-12,1900-01-01 18:30:00,60,36,1299.0
NBL,Body Cond 6.30-7.30pm,2018-06-19,1900-01-01 18:30:00,60,19,1299.0
NBL,Body Cond 6.30-7.30pm,2018-06-26,1900-01-01 18:30:00,60,19,1299.0
NBL,Body Cond 12.45-1.45pm,2018-06-01,1900-01-01 12:45:00,60,5,1299.0
NBL,Body Cond 12.45-1.45pm,2018-06-08,1900-01-01 12:45:00,60,6,1299.0
NBL,Body Cond 12.45-1.45pm,2018-06-15,1900-01-01 12:45:00,60,9,1299.0
NBL,Body Cond 12.45-1.45pm,2018-06-22,1900-01-01 12:45:00,60,5,1299.0
NBL,Body Cond 12.45-1.45pm,2018-06-29,1900-01-01 12:45:00,60,3,1299.0
NBL,Body Cond 1745-1845,2018-06-06,1900-01-01 17:45:00,60,11,1299.0
NBL,Body Pump  5.45-6.45pm,2018-06-04,1900-01-01 17:45:00,60,35,1999.0
NBL,Body Pump  5.45-6.45pm,2018-06-11,1900-01-01 17:45:00,60,38,1999.0
NBL,Body Pump  5.45-6.45pm,2018-06-18,1900-01-01 17:45:00,60,30,1999.0
NBL,Body Pump  5.45-6.45pm,2018-06-25,1900-01-01 17:45:00,60,28,1999.0
NBL,Body Pump 8.00-9.00pm,2018-06-07,1900-01-01 20:00:00,60,21,1999.0
NBL,Body Pump 8.00-9.00pm,2018-06-14,1900-01-01 20:00:00,60,30,1999.0
NBL,Body Pump 8.00-9.00pm,2018-06-21,1900-01-01 20:00:00,60,20,1999.0
NBL,Body Pump 8.00-9.00pm,2018-06-28,1900-01-01 20:00:00,60,7,1999.0
NBL,Body Pump 9.00-10.00am,2018-06-02,1900-01-01 09:00:00,60,20,1999.0
NBL,Body Pump 9.00-10.00am,2018-06-09,1900-01-01 09:00:00,60,22,1999.0
NBL,Body Pump 9.00-10.00am,2018-06-16,1900-01-01 09:00:00,60,17,1999.0
NBL,Body Pump 9.00-10.00am,2018-06-23,1900-01-01 09:00:00,60,30,1999.0
NBL,Body Pump 9.00-10.00am,2018-06-30,1900-01-01 09:00:00,60,26,1999.0
NBL,Body Pump 12.30-1.30pm,2018-06-07,1900-01-01 12:30:00,60,12,1999.0
NBL,Body Pump 12.30-1.30pm,2018-06-14,1900-01-01 12:30:00,60,11,1999.0
NBL,Body Pump 12.30-1.30pm,2018-06-21,1900-01-01 12:30:00,60,6,1999.0
NBL,Body Pump 12.30-1.30pm,2018-06-28,1900-01-01 12:30:00,60,11,1999.0
NBL,Chair Based Exercise,2018-06-14,1900-01-01 13:00:00,50,3,1999.0
NBL,Chair Based Exercise,2018-06-28,1900-01-01 13:00:00,50,5,1999.0
NBL,Circuits 8.00-9.00pm Edit,2018-06-04,1900-01-01 20:00:00,60,14,2999.0
NBL,Circuits 8.00-9.00pm Edit,2018-06-11,1900-01-01 20:00:00,60,13,2999.0
NBL,Circuits 8.00-9.00pm Edit,2018-06-18,1900-01-01 20:00:00,60,17,2999.0
NBL,Circuits 8.00-9.00pm Edit,2018-06-25,1900-01-01 20:00:00,60,9,2999.0
NBL,Gentle Keep Fit 11-12pm,2018-06-04,1900-01-01 11:00:00,60,11,999.0
NBL,Gentle Keep Fit 11-12pm,2018-06-11,1900-01-01 11:00:00,60,28,999.0
NBL,Gentle Keep Fit 11-12pm,2018-06-18,1900-01-01 11:00:00,60,31,999.0
NBL,Gentle Keep Fit 11-12pm,2018-06-25,1900-01-01 11:00:00,60,30,999.0
NBL,Gentlekeepfit 10.30-11.30,2018-06-07,1900-01-01 10:30:00,60,22,999.0
NBL,Gentlekeepfit 10.30-11.30,2018-06-14,1900-01-01 10:30:00,60,22,999.0
NBL,Gentlekeepfit 10.30-11.30,2018-06-21,1900-01-01 10:30:00,60,14,999.0
NBL,Gentlekeepfit 10.30-11.30,2018-06-28,1900-01-01 10:30:00,60,10,999.0
NBL,Jnr Gym Ind 3.30-5.00pm,2018-06-01,1900-01-01 15:30:00,2,1,2999.0
NBL,Jnr Gym Ind 3.30-5.00pm,2018-06-06,1900-01-01 15:30:00,2,1,2999.0
NBL,Jnr Gym Ind 3.30-5.00pm,2018-06-08,1900-01-01 15:30:00,2,1,2999.0
NBL,Jnr Gym Ind 3.30-5.00pm,2018-06-15,1900-01-01 15:30:00,2,1,2999.0
NBL,Jnr Gym Ind 3.30-5.00pm,2018-06-20,1900-01-01 15:30:00,2,1,2999.0
NBL,Jnr Gym Ind 3.30-5.00pm,2018-06-25,1900-01-01 15:30:00,2,1,2999.0
NBL,Line Dance 10.45-11.45am,2018-06-05,1900-01-01 10:45:00,70,45,1499.0
NBL,Line Dance 10.45-11.45am,2018-06-12,1900-01-01 10:45:00,70,49,1499.0
NBL,Line Dance 10.45-11.45am,2018-06-19,1900-01-01 10:45:00,70,52,1499.0
NBL,Line Dance 10.45-11.45am,2018-06-26,1900-01-01 10:45:00,70,46,1499.0
NBL,Line Dance 11.45-12.45pm,2018-06-05,1900-01-01 11:45:00,70,19,1499.0
NBL,Line Dance 11.45-12.45pm,2018-06-12,1900-01-01 11:45:00,70,23,1499.0
NBL,Line Dance 11.45-12.45pm,2018-06-19,1900-01-01 11:45:00,70,26,1499.0
NBL,Line Dance 11.45-12.45pm,2018-06-26,1900-01-01 11:45:00,70,26,1499.0
NBL,Line Dancing  11-12.30pm,2018-06-01,1900-01-01 11:00:00,70,11,1499.0
NBL,Line Dancing  11-12.30pm,2018-06-08,1900-01-01 11:00:00,70,16,1499.0
NBL,Line Dancing  11-12.30pm,2018-06-15,1900-01-01 11:00:00,70,21,1499.0
NBL,Line Dancing  11-12.30pm,2018-06-22,1900-01-01 11:00:00,70,17,1499.0
NBL,Line Dancing  11-12.30pm,2018-06-29,1900-01-01 11:00:00,70,15,1499.0
NBL,Nice & Easy 9.15-10.15am,2018-06-06,1900-01-01 09:15:00,60,20,999.0
NBL,Nice & Easy 9.15-10.15am,2018-06-13,1900-01-01 09:15:00,60,19,999.0
NBL,Nice & Easy 9.15-10.15am,2018-06-20,1900-01-01 09:15:00,60,13,999.0
NBL,Nice & Easy 9.15-10.15am,2018-06-27,1900-01-01 09:15:00,60,18,999.0
NBL,Nice & Easy 10.00-10.45am,2018-06-05,1900-01-01 10:00:00,40,19,999.0
NBL,Nice & Easy 10.00-10.45am,2018-06-12,1900-01-01 10:00:00,40,17,999.0
NBL,Nice & Easy 10.00-10.45am,2018-06-19,1900-01-01 10:00:00,40,18,999.0
NBL,Nice & Easy 10.00-10.45am,2018-06-26,1900-01-01 10:00:00,40,15,999.0
NBL,Nice & Easy 11.30-12.30pm,2018-06-07,1900-01-01 11:30:00,60,11,999.0
NBL,Nice & Easy 11.30-12.30pm,2018-06-14,1900-01-01 11:30:00,60,15,999.0
NBL,Nice & Easy 11.30-12.30pm,2018-06-21,1900-01-01 11:30:00,60,15,999.0
NBL,Nice & Easy 11.30-12.30pm,2018-06-28,1900-01-01 11:30:00,60,6,999.0
NBL,Pilates 1.45-2.45pm,2018-06-05,1900-01-01 13:45:00,60,38,2999.0
NBL,Pilates 1.45-2.45pm,2018-06-12,1900-01-01 13:45:00,60,39,2999.0
NBL,Pilates 1.45-2.45pm,2018-06-19,1900-01-01 13:45:00,60,32,2999.0
NBL,Pilates 1.45-2.45pm,2018-06-26,1900-01-01 13:45:00,60,34,2999.0
NBL,Pilates 5.00-5.45pm,2018-06-06,1900-01-01 17:00:00,60,20,2999.0
NBL,Pilates 5.00-5.45pm,2018-06-13,1900-01-01 17:00:00,60,25,2999.0
NBL,Pilates 5.00-5.45pm,2018-06-20,1900-01-01 17:00:00,60,23,2999.0
NBL,Pilates 5.00-5.45pm,2018-06-27,1900-01-01 17:00:00,60,22,2999.0
NBL,Pilates 6.45-7.45pm,2018-06-07,1900-01-01 18:45:00,60,29,2999.0
NBL,Pilates 6.45-7.45pm,2018-06-14,1900-01-01 18:45:00,60,20,2999.0
NBL,Pilates 6.45-7.45pm,2018-06-21,1900-01-01 18:45:00,60,27,2999.0
NBL,Pilates 6.45-7.45pm,2018-06-28,1900-01-01 18:45:00,60,19,2999.0
NBL,Pilates 10.00-11.00am,2018-06-01,1900-01-01 10:00:00,60,22,2999.0
NBL,Pilates 10.00-11.00am,2018-06-08,1900-01-01 10:00:00,60,22,2999.0
NBL,Pilates 10.00-11.00am,2018-06-15,1900-01-01 10:00:00,60,21,2999.0
NBL,Pilates 10.00-11.00am,2018-06-22,1900-01-01 10:00:00,60,22,2999.0
NBL,Pilates 10.00-11.00am,2018-06-29,1900-01-01 10:00:00,60,15,2999.0
NBL,Pilates 14:45- 15:45,2018-06-07,1900-01-01 14:45:00,60,8,2999.0
NBL,Pilates 14:45- 15:45,2018-06-14,1900-01-01 14:45:00,60,20,2999.0
NBL,Pilates 14:45- 15:45,2018-06-21,1900-01-01 14:45:00,60,11,2999.0
NBL,Pilates 14:45- 15:45,2018-06-28,1900-01-01 14:45:00,60,12,2999.0
NBL,Power Yoga 10.00-11.00am,2018-06-04,1900-01-01 10:00:00,70,10,2499.0
NBL,Power Yoga 10.00-11.00am,2018-06-11,1900-01-01 10:00:00,70,20,2499.0
NBL,Power Yoga 10.00-11.00am,2018-06-18,1900-01-01 10:00:00,70,21,2499.0
NBL,Power Yoga 10.00-11.00am,2018-06-25,1900-01-01 10:00:00,70,22,2499.0
NBL,Power Yoga 10.15-11.15am,2018-06-06,1900-01-01 10:15:00,60,20,2499.0
NBL,Power Yoga 10.15-11.15am,2018-06-13,1900-01-01 10:15:00,60,2,2499.0
NBL,Power Yoga 10.15-11.15am,2018-06-20,1900-01-01 10:15:00,60,29,2499.0
NBL,Power Yoga 10.15-11.15am,2018-06-27,1900-01-01 10:15:00,60,13,2499.0
NBL,Pump  8.15-9.15pm,2018-06-05,1900-01-01 20:15:00,60,22,2999.0
NBL,Pump  8.15-9.15pm,2018-06-12,1900-01-01 20:15:00,60,16,2999.0
NBL,Pump  8.15-9.15pm,2018-06-19,1900-01-01 20:15:00,60,13,2999.0
NBL,Pump  8.15-9.15pm,2018-06-26,1900-01-01 20:15:00,60,9,2999.0
NBL,Purestretch 6.45-7.45pm,2018-06-25,1900-01-01 18:45:00,70,19,999.0
NBL,Sh`Bam   6.30-7.30pm,2018-06-01,1900-01-01 18:30:00,70,20,999.0
NBL,Sh`Bam   6.30-7.30pm,2018-06-08,1900-01-01 18:30:00,70,26,999.0
NBL,Sh`Bam   6.30-7.30pm,2018-06-15,1900-01-01 18:30:00,70,17,999.0
NBL,Sh`Bam   6.30-7.30pm,2018-06-22,1900-01-01 18:30:00,70,19,999.0
NBL,Sh`Bam   6.30-7.30pm,2018-06-29,1900-01-01 18:30:00,70,17,999.0
